Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Corruption;Sanitation
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2017;76,75;4,8;500;4,87;2,45;3,65;3;28,49
Tonga;TON;East Asia & Pacific;Upper middle income;2002;69,77;4,8;100;3,72;3,8;4,66;3;33,24
Tonga;TON;East Asia & Pacific;Upper middle income;2006;69,85;4,8;150;5,59;3,78;1,09;2;34,34
Dominica;DMA;Latin America & Caribbean;Upper middle income;2015;68,29;5,3;180;5,16;3,41;3,65;4;28,49
Dominica;DMA;Latin America & Caribbean;Upper middle income;2016;68,29;5,4;180;5,13;5,13;3,65;4;28,49
Seychelles;SYC;Sub-Saharan Africa;High income;2006;72,22;4,8;390;4,68;4,77;3,65;3;28,49
Tonga;TON;East Asia & Pacific;Upper middle income;2004;69,82;4,8;130;4,63;3,91;4,01;3;33,24
Tonga;TON;East Asia & Pacific;Upper middle income;2007;69,88;4,8;130;4,87;3,78;1,25;2,5;34,89
Tonga;TON;East Asia & Pacific;Upper middle income;2003;69,8;4,8;120;3,56;4,16;5,18;3;33,24
Dominica;DMA;Latin America & Caribbean;Upper middle income;2017;68,29;5,7;170;5,45;4,77;3,65;4;28,49
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2018;76,89;4,8;510;4,85;2,64;3,65;3;28,49
Tonga;TON;East Asia & Pacific;Upper middle income;2008;69,92;4,8;130;6,22;3,78;1,35;3,5;35,43
Seychelles;SYC;Sub-Saharan Africa;High income;2007;73,14;4,8;400;4,09;3,78;3,65;3;28,49
Dominica;DMA;Latin America & Caribbean;Upper middle income;2018;68,29;5,7;170;6,47;5,57;3,65;4;28,49
Tonga;TON;East Asia & Pacific;Upper middle income;2009;69,98;4,8;140;4,1;3,78;1,67;3,5;35,97
Dominica;DMA;Latin America & Caribbean;Upper middle income;2019;68,29;6,5;170;5,46;5,58;3,65;4;28,49
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2019;77,02;4,8;520;4,44;2,83;3,65;3;28,49
Tonga;TON;East Asia & Pacific;Upper middle income;2010;70,06;4,8;120;4,98;3,78;1,74;3,5;36,41
Seychelles;SYC;Sub-Saharan Africa;High income;2008;73,16;4,8;420;3,98;3,78;3,65;3;28,49
Tonga;TON;East Asia & Pacific;Upper middle income;2011;70,15;4,8;110;4;3,78;1,79;3,5;36,34
Tonga;TON;East Asia & Pacific;Upper middle income;2012;70,24;4,8;110;5,01;3,78;2,07;3,5;36,14
Tonga;TON;East Asia & Pacific;Upper middle income;2013;70,34;4,8;120;4,23;3,78;2,24;3,5;35,85
Seychelles;SYC;Sub-Saharan Africa;High income;2009;73,08;4,8;450;3,89;3,78;3,65;3;28,49
Tonga;TON;East Asia & Pacific;Upper middle income;2014;70,43;4,8;110;5,29;3,78;2,37;3,5;35,56
Tonga;TON;East Asia & Pacific;Upper middle income;2015;70,52;4,8;120;4,68;3,78;2,55;3,5;35,27
Tonga;TON;East Asia & Pacific;Upper middle income;2016;70,61;4,8;150;5,04;3,78;2,57;3,5;34,97
Tonga;TON;East Asia & Pacific;Upper middle income;2017;70,7;4,8;180;5,1;3,78;2,82;3,5;34,68
Seychelles;SYC;Sub-Saharan Africa;High income;2010;73,2;4,8;440;4,83;3,55;3,65;3;28,49
Tonga;TON;East Asia & Pacific;Upper middle income;2018;70,8;4,8;160;5,05;6,37;3,07;3,5;34,39
Tonga;TON;East Asia & Pacific;Upper middle income;2019;70,91;4,8;160;4,98;7,96;3,06;3,5;34,1
Seychelles;SYC;Sub-Saharan Africa;High income;2011;72,72;4,8;410;4,8;3,61;3,65;3;28,49
Seychelles;SYC;Sub-Saharan Africa;High income;2012;74,28;4,8;430;5,73;2,61;3,65;3;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2001;72,81;4,8;230;5,62;3,78;3,65;3;28,49
Seychelles;SYC;Sub-Saharan Africa;High income;2013;73,12;4,8;420;4,51;3,61;3,65;3;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2002;72,93;4,8;240;6,18;3,78;3,65;3;28,49
Seychelles;SYC;Sub-Saharan Africa;High income;2014;73,23;4,8;470;4,74;4,08;3,65;3;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2003;73,02;4,8;250;5,28;3,93;3,65;3;28,49
Seychelles;SYC;Sub-Saharan Africa;High income;2015;74,3;4,8;510;4,59;4,22;3,65;3;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2004;73,09;4,8;230;5,37;3,78;3,65;3;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2005;73,12;4,8;250;5,14;3,78;3,65;4;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2006;73,13;4,8;260;5,11;3,78;3,65;4;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2007;73,1;4,8;280;5,24;3,78;3,65;4;28,49
Seychelles;SYC;Sub-Saharan Africa;High income;2016;74,31;4,8;580;5,19;4,42;3,65;3;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2008;73,04;4,8;290;5,39;3,78;3,65;4;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2009;72,96;4,8;810;5,43;3,78;3,65;4;28,49
Seychelles;SYC;Sub-Saharan Africa;High income;2017;74,3;4,8;580;4,91;3,68;3,65;3;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2010;72,87;4,8;290;5,42;3,78;3,65;4;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2012;72,67;4,8;410;5,82;3,78;3,65;4;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2011;72,77;4,8;310;5,8;3,78;3,65;4;28,49
Seychelles;SYC;Sub-Saharan Africa;High income;2018;72,84;4,8;580;5,27;4,5;3,65;3;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2013;72,58;4,8;320;5,63;3,78;3,65;4;28,49
Seychelles;SYC;Sub-Saharan Africa;High income;2019;74,05;4,8;610;5,19;3,91;3,65;3;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2014;72,5;4,8;250;4,77;3,78;3,65;4;28,49
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2001;62,02;14,7;50;10,83;3,78;15,73;3;13,73
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2003;63,36;11,2;70;12,62;3,25;16,36;3;15,91
Grenada;GRD;Latin America & Caribbean;Upper middle income;2015;72,45;4,8;270;4,65;4,24;3,65;4;28,49
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2005;64,66;9;80;11,52;4,86;16,47;3,5;18,07
Grenada;GRD;Latin America & Caribbean;Upper middle income;2016;72,41;4,8;280;4,44;3,78;3,65;4;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2017;72,39;4,8;290;4,66;3,17;3,65;4;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2018;72,38;4,8;320;4,58;3,55;3,65;4;28,49
Grenada;GRD;Latin America & Caribbean;Upper middle income;2019;72,4;4,8;330;4,97;3,78;3,65;4;28,49
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2002;62,69;12,8;60;10,66;2,72;17,63;3;14,82
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2004;64,02;9,8;70;11,87;3,23;16,12;3;17,01
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2006;65,27;9;80;8,28;4,27;16,65;3,5;19,14
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2008;66,41;11,1;90;7,11;5,55;15,63;3,5;21,31
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2007;65,85;9,8;80;8,17;6,29;16,23;3,5;20,22
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2009;66,94;12,1;90;7,2;10,68;15,2;3,5;22,4
Guam;GUM;East Asia & Pacific;High income;2001;75,37;4,8;642,62;5,2;3,78;13,21;3;28,49
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2011;67,89;13,5;100;6,76;8,89;14,11;3,5;24,6
Kiribati;KIR;East Asia & Pacific;Lower middle income;2001;63,45;4,4;30;12,33;11,99;3,65;3;16,81
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2012;68,31;13,3;120;6,48;6,34;13,59;3,5;25,71
Guam;GUM;East Asia & Pacific;High income;2002;75,73;4,8;642,62;5,2;3,78;11,39;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2002;63,73;4,6;40;11,9;3,78;3,65;3;17,58
Guam;GUM;East Asia & Pacific;High income;2003;76,07;4,8;642,62;5,2;3,78;9,75;3;28,49
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2010;67,43;13;100;6,84;9,65;14,6;3,5;23,5
Guam;GUM;East Asia & Pacific;High income;2004;76,39;4,8;642,62;5,2;3,78;7,7;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2003;64;5;40;10,67;3,78;3,65;3;18,34
Guam;GUM;East Asia & Pacific;High income;2005;76,69;4,8;642,62;5,2;3,78;7;3;28,49
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2013;68,7;12,9;120;7,94;5,94;13,65;3,5;26,82
Kiribati;KIR;East Asia & Pacific;Lower middle income;2004;64,24;5,1;50;12,42;3,78;3,65;3;19,11
Guam;GUM;East Asia & Pacific;High income;2006;76,97;4,8;642,62;5,2;3,78;7,4;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2005;64,48;5,3;70;11,51;3,78;3,65;3,5;19,76
Guam;GUM;East Asia & Pacific;High income;2007;77,23;4,8;642,62;5,2;3,78;8,3;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2006;64,71;5,5;70;11,58;3,78;3,65;3,5;20,45
Guam;GUM;East Asia & Pacific;High income;2008;77,47;4,8;642,62;5,2;3,78;8,72;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2007;64,95;6;60;11,35;3,78;3,65;3,5;21,16
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2014;69,05;13;120;6,73;3,75;13,7;3,5;27,94
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2015;69,38;12,9;120;5,34;3,86;13,82;3,5;29,05
Kiribati;KIR;East Asia & Pacific;Lower middle income;2008;65,21;6,2;60;14,08;3,78;3,65;3;21,7
Guam;GUM;East Asia & Pacific;High income;2009;77,71;4,8;642,62;5,2;3,78;9,3;3;28,49
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2016;69,67;12,9;130;6,43;5,17;13,89;3,5;30,17
Kiribati;KIR;East Asia & Pacific;Lower middle income;2009;65,48;5,4;60;13,44;3,78;3,65;3;22,21
Guam;GUM;East Asia & Pacific;High income;2010;77,94;4,8;642,62;5,2;3,78;8,2;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2010;65,77;4,4;50;9,21;3,78;3,65;3;22,71
Guam;GUM;East Asia & Pacific;High income;2011;78,17;4,8;642,62;5,2;3,78;13,3;3;28,49
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2017;69,93;12,5;140;6,46;5,04;13,97;3,5;31,29
Kiribati;KIR;East Asia & Pacific;Lower middle income;2011;66,07;3,5;50;8,58;12,97;3,65;3,5;23,19
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2018;70,17;12,8;140;5,84;5,24;14,06;3,5;32,41
Guam;GUM;East Asia & Pacific;High income;2012;78,41;4,8;642,62;5,2;3,78;12,2;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2012;66,38;3,3;60;8,6;13,38;3,65;3,5;23,65
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2019;70,39;13;150;5,53;5,92;14,14;3,5;33,54
Kiribati;KIR;East Asia & Pacific;Lower middle income;2013;66,69;3,3;60;9,46;12,03;3,65;3,5;24,1
Kiribati;KIR;East Asia & Pacific;Lower middle income;2014;67;3,2;60;9,94;11,23;3,65;3,5;24,52
Guam;GUM;East Asia & Pacific;High income;2013;78,65;4,8;642,62;5,2;3,78;11,5;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2015;67,29;3,2;60;7,99;9,86;3,65;3,5;24,93
Kiribati;KIR;East Asia & Pacific;Lower middle income;2016;67,58;3,3;70;9,32;10,09;3,65;3,5;25,31
Guam;GUM;East Asia & Pacific;High income;2014;78,9;4,8;642,62;5,2;3,78;7,6;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2017;67,85;3,4;90;10,69;10,86;3,65;3,5;25,68
Samoa;WSM;East Asia & Pacific;Lower middle income;2001;69,1;3,5;160;3,93;3,83;4,96;3;47,82
Guam;GUM;East Asia & Pacific;High income;2015;79,14;4,8;642,62;5,2;3,78;6,9;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2018;68,12;3,9;90;11,7;11,97;3,65;3,5;26,03
Samoa;WSM;East Asia & Pacific;Lower middle income;2002;69,45;3,5;170;4,64;3,84;5,1;3;47,83
Guam;GUM;East Asia & Pacific;High income;2016;79,39;4,8;642,62;5,2;3,78;5,4;3;28,49
Kiribati;KIR;East Asia & Pacific;Lower middle income;2019;68,37;4;90;10,26;12,39;3,65;3,5;26,36
Samoa;WSM;East Asia & Pacific;Lower middle income;2003;69,78;3,4;170;4,29;3,78;5,16;3;47,86
Guam;GUM;East Asia & Pacific;High income;2017;79,63;4,8;642,62;5,2;3,78;5,43;3;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2004;70,09;3,3;190;4,65;3,78;5,22;3;47,89
Guam;GUM;East Asia & Pacific;High income;2018;79,86;4,8;642,62;5,2;3,78;5,56;3;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2005;70,37;3,4;210;4,76;3,78;5,29;4;48,06
Samoa;WSM;East Asia & Pacific;Lower middle income;2006;70,64;3,8;200;5,02;3,78;5,42;4;48,24
Guam;GUM;East Asia & Pacific;High income;2019;80,07;4,8;642,62;5,2;3,78;5,51;3;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2007;70,9;3,9;200;4,87;3,78;5,36;4;48,41
Samoa;WSM;East Asia & Pacific;Lower middle income;2008;71,16;4;170;4,66;5,14;5,58;4;48,34
Samoa;WSM;East Asia & Pacific;Lower middle income;2009;71,41;3,9;180;5,27;3,78;5,83;4;48,27
Belize;BLZ;Latin America & Caribbean;Upper middle income;2001;69,04;5,8;530;4,63;5,8;9,07;3;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2010;71,66;4,2;190;5,29;5,85;5,73;4;48,2
Belize;BLZ;Latin America & Caribbean;Upper middle income;2002;69,27;5,4;520;4,71;3,78;10,04;3;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2011;71,91;4,1;200;5,44;6,61;5,68;4;48,13
Samoa;WSM;East Asia & Pacific;Lower middle income;2012;72,14;4;200;5,08;5,16;8,75;4;48,06
Belize;BLZ;Latin America & Caribbean;Upper middle income;2003;69,51;5,5;510;4,62;5,25;10,24;3;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2013;72,35;3,7;200;6,45;4,67;8,67;4;48
Samoa;WSM;East Asia & Pacific;Lower middle income;2014;72,55;4,1;210;6,61;5,41;8,72;4;47,93
Maldives;MDV;South Asia;Upper middle income;2003;72,4;4,8;530;6,78;5,32;5,39;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2001;67,58;7,5;90;3,39;8,95;1,88;3;28,49
Maldives;MDV;South Asia;Upper middle income;2002;71,71;4,8;620;8,78;5,79;4,19;3;28,49
Maldives;MDV;South Asia;Upper middle income;2004;73,03;4,8;750;7,48;4,66;6,42;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2002;67,79;7,4;80;3,9;8,13;1,92;3;28,49
Belize;BLZ;Latin America & Caribbean;Upper middle income;2004;69,75;5,5;440;4,48;5,34;10,59;3;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2015;72,73;4,4;240;5,79;4,86;8,5;4;47,87
Maldives;MDV;South Asia;Upper middle income;2005;73,61;4,8;720;8,83;5,02;7,2;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2003;67,99;7,2;90;3,51;8,44;1,74;3;28,49
Maldives;MDV;South Asia;Upper middle income;2001;70,96;4,8;480;8,21;3,78;3;3;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2016;72,9;4,7;300;5,43;4,16;8,31;4;47,8
Belize;BLZ;Latin America & Caribbean;Upper middle income;2005;70;5,7;470;4,5;3,78;10,91;3;28,49
Maldives;MDV;South Asia;Upper middle income;2006;74,14;4,8;870;8,05;4,65;9,16;2,5;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2017;73,05;4,6;310;5,57;4,18;8,58;4;47,74
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2004;68,18;7;70;3,54;3,78;1,75;3;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2018;73,19;4,5;290;5,47;4,53;8,69;4;47,67
Maldives;MDV;South Asia;Upper middle income;2007;74,62;4,8;870;8,31;4,42;9,87;2,5;28,49
Samoa;WSM;East Asia & Pacific;Lower middle income;2019;73,32;4,4;300;6,36;4,71;8,41;4;47,7
Belize;BLZ;Latin America & Caribbean;Upper middle income;2006;70,29;5,8;510;4,56;3,78;9,39;3;28,49
Maldives;MDV;South Asia;Upper middle income;2008;75,07;4,8;870;11,47;4,47;11,06;2,5;28,49
Belize;BLZ;Latin America & Caribbean;Upper middle income;2007;70,64;6,6;530;5,33;3,78;8,51;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2005;68,35;6,9;70;3,31;3,78;1,73;3;28,49
Maldives;MDV;South Asia;Upper middle income;2009;75,5;4,8;910;10,09;5,08;11,7;3;28,49
Belize;BLZ;Latin America & Caribbean;Upper middle income;2008;71,06;7,1;500;5,68;5,77;8,18;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2006;68,52;6,4;70;3,32;3,78;1,68;3;28,49
Maldives;MDV;South Asia;Upper middle income;2010;75,91;4,8;960;8,49;3,63;11,29;3;28,49
Belize;BLZ;Latin America & Caribbean;Upper middle income;2009;71,54;6,9;1460;5,85;6,18;8,25;3;28,49
Maldives;MDV;South Asia;Upper middle income;2011;76,29;4,8;1010;7,92;3,08;10,47;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2007;68,67;6,1;110;3,11;3,78;1,79;3;28,49
Belize;BLZ;Latin America & Caribbean;Upper middle income;2010;72,06;6,5;560;5,68;6,72;8,24;3;28,49
Maldives;MDV;South Asia;Upper middle income;2012;76,66;4,8;1140;8,67;3,34;9,47;3;28,49
Belize;BLZ;Latin America & Caribbean;Upper middle income;2011;72,57;6,4;670;5,72;3,78;8,28;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2008;68,82;5,9;100;3,14;5,95;1,75;3;28,49
Maldives;MDV;South Asia;Upper middle income;2013;77,02;4,8;1130;8,14;3,39;8,73;3;28,49
Belize;BLZ;Latin America & Caribbean;Upper middle income;2012;73,04;6,8;670;5,47;3,78;8,31;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2009;68,97;6,1;130;3,25;5,16;1,81;3;28,49
Belize;BLZ;Latin America & Caribbean;Upper middle income;2013;73,45;7,4;460;5,65;6,43;8,35;3;28,49
Maldives;MDV;South Asia;Upper middle income;2014;77,36;4,8;1370;7,91;3,09;7,87;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2010;69,12;6,3;130;3,53;3,78;1,85;3;28,49
Iceland;ISL;Europe & Central Asia;High income;2001;80,69;2,5;2160;8,79;6,71;1,87;3;43,88
Iceland;ISL;Europe & Central Asia;High income;2002;80,5;2,5;2240;9,47;7,3;2,99;3;45,92
Iceland;ISL;Europe & Central Asia;High income;2003;80,96;2,5;2230;9,73;7,25;4;3;47,97
Maldives;MDV;South Asia;Upper middle income;2015;77,69;4,8;1370;8,69;3,89;6,93;3;28,49
Belize;BLZ;Latin America & Caribbean;Upper middle income;2014;73,78;7,7;480;6,19;6,61;8,24;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2011;69,27;6,9;130;3,6;3,78;1,81;3;28,49
Iceland;ISL;Europe & Central Asia;High income;2004;81;2,5;2320;9,33;7,16;4,03;3;50,03
Iceland;ISL;Europe & Central Asia;High income;2005;81,5;2,5;2290;8,95;7,34;2,55;3;52,11
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2012;69,42;7,4;120;3,94;3,78;1,85;3,5;28,49
Iceland;ISL;Europe & Central Asia;High income;2006;81,16;2,5;2330;8,56;7,2;2,83;3;54,2
Belize;BLZ;Latin America & Caribbean;Upper middle income;2015;74,03;7,8;680;5,94;6,87;7,58;3;28,49
Maldives;MDV;South Asia;Upper middle income;2016;78,01;4,8;1760;10,28;3,69;6,12;3;28,49
Iceland;ISL;Europe & Central Asia;High income;2007;81,45;2,5;2380;8,35;6,94;2,25;3;56,3
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2013;69,57;8,1;110;4,39;3,78;1,86;3,5;28,49
Iceland;ISL;Europe & Central Asia;High income;2008;81,61;2,5;2180;8,34;7,04;2,95;3;58,41
Iceland;ISL;Europe & Central Asia;High income;2009;81,75;2,5;2110;8,78;7,19;7,22;3;60,54
Iceland;ISL;Europe & Central Asia;High income;2010;81,9;2,5;1960;8,36;6,94;7,56;3;62,68
Belize;BLZ;Latin America & Caribbean;Upper middle income;2016;74,22;7,2;650;6,15;7,29;7;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2001;77,36;6,4;1310;5,53;6,06;9,85;3;28,49
Iceland;ISL;Europe & Central Asia;High income;2011;82,36;2,5;1890;8,2;6,79;7,03;3;64,84
Maldives;MDV;South Asia;Upper middle income;2017;78,33;4,8;1860;9,24;3,89;5,87;2,5;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2014;69,72;8,8;160;3,65;5,18;1,81;3;28,49
Iceland;ISL;Europe & Central Asia;High income;2012;82,92;2,5;1860;8,18;7,58;6;3;67,01
Iceland;ISL;Europe & Central Asia;High income;2014;82,86;2,5;2050;8,23;7,64;4,9;3;71,59
Iceland;ISL;Europe & Central Asia;High income;2013;82,06;2,5;2030;8,18;7,45;5,38;3;69,21
Barbados;BRB;Latin America & Caribbean;High income;2002;77,53;6,2;1370;5,86;5,88;10,32;3;28,49
Iceland;ISL;Europe & Central Asia;High income;2015;82,47;2,5;2060;8,07;7,46;3,98;3;73,99
Belize;BLZ;Latin America & Caribbean;Upper middle income;2017;74,37;7;640;5,79;7,45;6,6;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2015;69,87;10,3;140;4,32;5,6;1,86;3;28,49
Iceland;ISL;Europe & Central Asia;High income;2016;82,2;2,5;1630;8,1;7,43;2,98;3;76,39
Maldives;MDV;South Asia;Upper middle income;2018;78,63;4,8;2100;7,65;3,91;5,62;2,5;28,49
Barbados;BRB;Latin America & Caribbean;High income;2003;77,68;6,7;1380;6,68;6,25;11;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2016;70,02;11,2;180;2,93;3,78;1,78;3;28,49
Iceland;ISL;Europe & Central Asia;High income;2017;82,66;2,5;1670;8,31;7,58;2,74;3;78,81
Barbados;BRB;Latin America & Caribbean;High income;2004;77,81;6,2;1360;7,32;6,02;9,57;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2005;77,92;6,1;1420;6,77;5,67;9,08;3;28,49
Belize;BLZ;Latin America & Caribbean;Upper middle income;2018;74,5;6,7;630;5,82;7,47;6,64;3;28,49
Iceland;ISL;Europe & Central Asia;High income;2018;82,86;2,5;1700;8,44;7,56;2,7;3;81,24
Barbados;BRB;Latin America & Caribbean;High income;2006;78,01;5,3;1470;6,58;3,78;8,73;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2017;70,17;12,3;170;2,76;4,53;1,75;3;28,49
Maldives;MDV;South Asia;Upper middle income;2019;78,92;4,8;2110;8,04;4,12;5,34;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2007;78,1;5,3;1480;6,06;5,22;7,41;3;28,49
Iceland;ISL;Europe & Central Asia;High income;2019;83,16;2,5;1640;8,64;3,78;3,51;3;83,69
Belize;BLZ;Latin America & Caribbean;Upper middle income;2019;74,62;6,8;640;5,97;7,14;6,71;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2008;78,18;4,9;1780;6,48;4,92;8,12;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2018;70,32;12,6;210;3,35;3,78;1,81;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2009;78,27;4,5;4620;7,15;5,12;10,02;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2010;78,36;4,3;1550;6,77;6,05;10,69;3;28,49
Vanuatu;VUT;East Asia & Pacific;Lower middle income;2019;70,47;12,4;210;3,36;1,78;1,8;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2011;78,46;4,2;1760;6,9;3,78;11,19;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2012;78,55;4,4;2120;7,78;5,26;11,59;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2013;78,63;4,4;1440;7,5;5,15;11,55;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2014;78,72;4,4;1270;7;6,14;12,17;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2015;78,8;4,3;1270;6,77;5,38;9,8;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2016;78,89;4,4;1290;6,68;4,71;8,25;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2017;78,98;4,3;1180;6,62;4,37;8,62;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2018;79,08;4,1;1240;6,56;5,43;8,32;3;28,49
Barbados;BRB;Latin America & Caribbean;High income;2019;79,19;3,7;1250;6,3;3,2;8,41;3;28,49
Qatar;QAT;Middle East & North Africa;High income;2001;77,61;4,8;28650;2,32;3,2;0,85;3;71,1
Qatar;QAT;Middle East & North Africa;High income;2002;77,76;4,8;32500;2,46;3,85;0,85;3;71,1
