Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Corruption;Sanitation;Injuries;Communicable;NonCommunicable
Greenland;GRL;Europe & Central Asia;High income;2014;71,99;4,80;642,62;5,20;3,78;3,65;3,00;89,87;3741,72;1317,85;15045,77
Greenland;GRL;Europe & Central Asia;High income;2016;71,83;4,80;642,62;5,20;11,09;3,65;3,00;91,13;3584,40;1256,86;15147,99
Bermuda;BMU;North America;High income;2015;81,01;4,80;642,62;5,20;1,50;3,65;3,00;28,49;1206,07;1238,67;15177,98
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2005;75,02;4,80;410,00;4,99;3,78;3,65;3,00;28,49;2247,22;2901,01;15252,01
Greenland;GRL;Europe & Central Asia;High income;2017;71,58;4,80;642,62;5,20;11,03;3,65;3,00;91,43;3529,73;1226,99;15276,92
Bermuda;BMU;North America;High income;2016;81,23;4,80;642,62;5,20;3,78;3,65;3,00;28,49;1219,76;1181,64;15378,14
Greenland;GRL;Europe & Central Asia;High income;2018;71,89;4,80;642,62;5,20;10,56;3,65;3,00;91,66;3483,78;1206,63;15393,20
Andorra;AND;Europe & Central Asia;High income;2004;68,29;4,80;560,00;5,38;1,54;3,65;3,00;43,34;1936,08;791,99;15446,03
Greenland;GRL;Europe & Central Asia;High income;2019;72,05;4,80;642,62;5,20;3,78;3,65;3,00;91,89;3423,46;1189,62;15500,10
Bermuda;BMU;North America;High income;2017;81,44;4,80;642,62;5,20;1,32;3,65;3,00;28,49;1237,84;1165,36;15591,46
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2006;75,20;4,80;440,00;4,63;3,78;3,65;3,00;28,49;2207,70;2853,61;15599,46
Andorra;AND;Europe & Central Asia;High income;2005;68,29;4,80;580,00;5,74;1,64;3,65;3,00;50,53;1972,26;810,79;15749,49
Bermuda;BMU;North America;High income;2018;81,65;4,80;642,62;5,20;3,78;3,65;3,00;28,49;1240,00;1150,88;15802,77
Bermuda;BMU;North America;High income;2019;81,87;4,80;642,62;5,20;3,78;3,65;3,00;28,49;1238,06;1136,35;15996,43
Andorra;AND;Europe & Central Asia;High income;2012;68,29;4,80;490,00;6,13;3,78;3,65;3,00;100,00;1884,14;771,98;16233,52
Andorra;AND;Europe & Central Asia;High income;2006;68,29;4,80;550,00;5,06;2,24;3,65;3,00;57,71;2028,94;832,08;16247,67
Andorra;AND;Europe & Central Asia;High income;2013;68,29;4,80;480,00;6,16;2,51;3,65;3,00;100,00;1880,47;763,11;16424,38
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2007;75,38;4,80;460,00;4,45;3,78;3,65;3,00;28,49;2103,06;2756,19;16452,74
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2009;75,68;4,80;1390,00;4,19;2,51;3,65;3,00;28,49;2217,79;2586,94;16465,78
Andorra;AND;Europe & Central Asia;High income;2011;68,29;4,80;490,00;6,09;2,99;3,65;3,00;93,63;1927,65;790,79;16498,56
Andorra;AND;Europe & Central Asia;High income;2007;68,29;4,80;540,00;5,03;2,10;3,65;3,00;64,90;2064,27;845,30;16680,55
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2008;75,54;4,80;480,00;4,20;3,78;3,65;3,00;28,49;2058,23;2682,43;16712,17
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2010;75,82;4,80;490,00;5,38;3,78;3,65;3,00;28,49;2168,34;2591,07;16747,90
Andorra;AND;Europe & Central Asia;High income;2014;68,29;4,80;460,00;6,13;3,07;3,65;3,00;100,00;1900,55;762,45;16754,95
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2011;75,96;4,80;540,00;5,44;3,78;3,65;3,00;28,49;2158,79;2559,51;17051,53
Andorra;AND;Europe & Central Asia;High income;2008;68,29;4,80;540,00;5,79;2,87;3,65;3,00;72,08;2085,56;851,77;17074,35
Andorra;AND;Europe & Central Asia;High income;2015;68,29;4,80;470,00;6,28;3,28;3,65;3,00;100,00;1928,58;765,96;17120,05
Andorra;AND;Europe & Central Asia;High income;2009;68,29;4,80;520,00;6,24;3,14;3,65;3,00;79,27;2075,70;848,54;17329,91
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2012;76,09;4,80;700,00;5,48;3,78;3,65;3,00;28,49;2179,43;2500,19;17329,92
Seychelles;SYC;Sub-Saharan Africa;High income;2001;73,25;4,80;320,00;5,40;3,78;3,65;3,00;28,49;2617,97;3907,56;17382,24
Andorra;AND;Europe & Central Asia;High income;2016;68,29;4,80;470,00;6,31;3,24;3,65;3,00;100,00;1962,26;762,12;17430,55
Andorra;AND;Europe & Central Asia;High income;2010;68,29;4,80;520,00;6,58;2,98;3,65;3,00;86,45;2073,89;839,87;17588,81
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2013;76,22;4,80;470,00;5,51;3,78;3,65;3,00;28,49;2179,84;2469,44;17595,18
Dominica;DMA;Latin America & Caribbean;Upper middle income;2005;68,29;5,40;160,00;4,98;3,78;3,65;4,00;28,49;2451,31;3263,56;17698,11
Dominica;DMA;Latin America & Caribbean;Upper middle income;2001;68,29;3,70;150,00;4,65;3,78;3,65;3,00;28,49;2397,25;3636,20;17708,87
Dominica;DMA;Latin America & Caribbean;Upper middle income;2006;68,29;5,00;170,00;4,78;3,78;3,65;4,00;28,49;2445,73;3217,22;17771,58
Dominica;DMA;Latin America & Caribbean;Upper middle income;2004;68,29;5,00;160,00;4,75;3,78;3,65;3,00;28,49;2522,65;3387,49;17786,09
Dominica;DMA;Latin America & Caribbean;Upper middle income;2002;76,60;4,10;120,00;4,65;3,78;3,65;3,00;28,49;2404,68;3532,88;17791,66
Dominica;DMA;Latin America & Caribbean;Upper middle income;2007;68,29;4,60;180,00;4,79;3,78;3,65;4,00;28,49;2690,85;3172,26;17834,41
Dominica;DMA;Latin America & Caribbean;Upper middle income;2008;68,29;4,10;180,00;5,05;3,78;3,65;4,00;28,49;2422,04;3129,77;17859,05
Dominica;DMA;Latin America & Caribbean;Upper middle income;2003;68,29;4,70;140,00;4,85;3,78;3,65;3,00;28,49;2521,29;3469,45;17874,76
Seychelles;SYC;Sub-Saharan Africa;High income;2002;71,09;4,80;350,00;4,56;5,19;3,65;3,00;28,49;2705,11;3990,19;17944,01
Dominica;DMA;Latin America & Caribbean;Upper middle income;2009;68,29;4,50;500,00;4,98;3,78;3,65;4,00;28,49;2431,16;3132,34;17960,66
Andorra;AND;Europe & Central Asia;High income;2017;68,29;4,80;470,00;6,59;3,22;3,65;3,00;100,00;2030,39;769,12;17980,89
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2014;76,35;4,80;480,00;5,87;3,78;3,65;3,00;28,49;2141,90;2553,20;18048,32
Dominica;DMA;Latin America & Caribbean;Upper middle income;2010;68,29;4,80;180,00;5,16;3,78;3,65;4,00;28,49;2585,30;3154,59;18147,05
Dominica;DMA;Latin America & Caribbean;Upper middle income;2011;68,29;5,20;180,00;5,33;3,78;3,65;4,00;28,49;2405,09;3155,81;18369,60
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2015;76,48;4,80;490,00;5,28;3,78;3,65;3,00;28,49;2127,43;2554,74;18383,25
Andorra;AND;Europe & Central Asia;High income;2018;68,29;4,80;490,00;6,75;3,25;3,65;3,00;100,00;2078,84;784,45;18509,85
Seychelles;SYC;Sub-Saharan Africa;High income;2003;71,03;4,80;340,00;5,36;5,37;3,65;3,00;28,49;2795,20;4065,25;18511,34
Dominica;DMA;Latin America & Caribbean;Upper middle income;2012;68,29;5,40;250,00;5,80;3,78;3,65;4,00;28,49;2294,02;3168,64;18601,73
Seychelles;SYC;Sub-Saharan Africa;High income;2004;72,66;4,80;380,00;5,20;3,78;3,65;3,00;28,49;2942,90;4054,40;18696,80
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2016;76,62;4,80;500,00;5,12;2,43;3,65;3,00;28,49;2129,76;2505,09;18713,09
Dominica;DMA;Latin America & Caribbean;Upper middle income;2013;68,29;5,50;170,00;5,31;3,78;3,65;4,00;28,49;2297,12;3182,78;18815,03
Tonga;TON;East Asia & Pacific;Upper middle income;2001;69,73;4,80;90,00;3,54;4,48;4,34;3,00;33,24;2333,31;6968,64;18837,48
Tonga;TON;East Asia & Pacific;Upper middle income;2005;69,84;4,80;130,00;4,52;3,78;2,49;2,00;33,79;2262,66;6524,57;18960,90
Seychelles;SYC;Sub-Saharan Africa;High income;2005;72,13;4,80;380,00;4,98;3,78;3,65;3,00;28,49;2672,12;4045,87;18966,68
Dominica;DMA;Latin America & Caribbean;Upper middle income;2014;68,29;5,30;180,00;5,23;3,78;3,65;4,00;28,49;2277,98;3255,87;18994,08
Andorra;AND;Europe & Central Asia;High income;2019;68,29;4,80;500,00;6,71;3,15;3,65;3,00;100,00;2124,01;800,50;19002,03
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2017;76,75;4,80;500,00;4,87;2,45;3,65;3,00;28,49;2200,63;2449,17;19017,32
Tonga;TON;East Asia & Pacific;Upper middle income;2002;69,77;4,80;100,00;3,72;3,80;4,66;3,00;33,24;2333,25;6901,46;19067,82
Tonga;TON;East Asia & Pacific;Upper middle income;2006;69,85;4,80;150,00;5,59;3,78;1,09;2,00;34,34;2279,66;6486,96;19076,99
Dominica;DMA;Latin America & Caribbean;Upper middle income;2015;68,29;5,30;180,00;5,16;3,41;3,65;4,00;28,49;3087,96;3284,07;19123,99
Dominica;DMA;Latin America & Caribbean;Upper middle income;2016;68,29;5,40;180,00;5,13;5,13;3,65;4,00;28,49;2267,84;3203,98;19174,10
Seychelles;SYC;Sub-Saharan Africa;High income;2006;72,22;4,80;390,00;4,68;4,77;3,65;3,00;28,49;2678,35;4066,71;19222,39
Tonga;TON;East Asia & Pacific;Upper middle income;2004;69,82;4,80;130,00;4,63;3,91;4,01;3,00;33,24;2282,20;6738,75;19251,90
Tonga;TON;East Asia & Pacific;Upper middle income;2007;69,88;4,80;130,00;4,87;3,78;1,25;2,50;34,89;2288,29;6466,17;19276,77
Tonga;TON;East Asia & Pacific;Upper middle income;2003;69,80;4,80;120,00;3,56;4,16;5,18;3,00;33,24;2331,50;6828,25;19302,89
Dominica;DMA;Latin America & Caribbean;Upper middle income;2017;68,29;5,70;170,00;5,45;4,77;3,65;4,00;28,49;3732,64;3156,36;19307,94
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2018;76,89;4,80;510,00;4,85;2,64;3,65;3,00;28,49;2162,06;2415,23;19329,36
Tonga;TON;East Asia & Pacific;Upper middle income;2008;69,92;4,80;130,00;6,22;3,78;1,35;3,50;35,43;2286,73;6470,13;19446,77
Seychelles;SYC;Sub-Saharan Africa;High income;2007;73,14;4,80;400,00;4,09;3,78;3,65;3,00;28,49;2649,43;4152,87;19460,46
Dominica;DMA;Latin America & Caribbean;Upper middle income;2018;68,29;5,70;170,00;6,47;5,57;3,65;4,00;28,49;2297,90;3147,25;19466,23
Tonga;TON;East Asia & Pacific;Upper middle income;2009;69,98;4,80;140,00;4,10;3,78;1,67;3,50;35,97;6811,93;6384,19;19571,52
Dominica;DMA;Latin America & Caribbean;Upper middle income;2019;68,29;6,50;170,00;5,46;5,58;3,65;4,00;28,49;2295,27;3135,19;19634,23
Antigua and Barbuda;ATG;Latin America & Caribbean;High income;2019;77,02;4,80;520,00;4,44;2,83;3,65;3,00;28,49;2170,33;2388,77;19679,10
Tonga;TON;East Asia & Pacific;Upper middle income;2010;70,06;4,80;120,00;4,98;3,78;1,74;3,50;36,41;2270,86;6268,70;19679,83
Seychelles;SYC;Sub-Saharan Africa;High income;2008;73,16;4,80;420,00;3,98;3,78;3,65;3,00;28,49;2538,56;4103,12;19694,38
Tonga;TON;East Asia & Pacific;Upper middle income;2011;70,15;4,80;110,00;4,00;3,78;1,79;3,50;36,34;2249,58;6110,11;19765,30
Tonga;TON;East Asia & Pacific;Upper middle income;2012;70,24;4,80;110,00;5,01;3,78;2,07;3,50;36,14;2224,86;5958,72;19830,47
Tonga;TON;East Asia & Pacific;Upper middle income;2013;70,34;4,80;120,00;4,23;3,78;2,24;3,50;35,85;2188,53;5811,23;19897,84
Seychelles;SYC;Sub-Saharan Africa;High income;2009;73,08;4,80;450,00;3,89;3,78;3,65;3,00;28,49;2565,39;4162,53;19940,41
Tonga;TON;East Asia & Pacific;Upper middle income;2014;70,43;4,80;110,00;5,29;3,78;2,37;3,50;35,56;2221,58;5668,41;19944,59
Tonga;TON;East Asia & Pacific;Upper middle income;2015;70,52;4,80;120,00;4,68;3,78;2,55;3,50;35,27;2141,01;5526,47;19985,65
Tonga;TON;East Asia & Pacific;Upper middle income;2016;70,61;4,80;150,00;5,04;3,78;2,57;3,50;34,97;2132,11;5391,82;20033,03
Tonga;TON;East Asia & Pacific;Upper middle income;2017;70,70;4,80;180,00;5,10;3,78;2,82;3,50;34,68;2122,62;5253,74;20076,84
Seychelles;SYC;Sub-Saharan Africa;High income;2010;73,20;4,80;440,00;4,83;3,55;3,65;3,00;28,49;2721,90;4217,62;20116,53
Tonga;TON;East Asia & Pacific;Upper middle income;2018;70,80;4,80;160,00;5,05;6,37;3,07;3,50;34,39;2105,09;5107,60;20125,94
Tonga;TON;East Asia & Pacific;Upper middle income;2019;70,91;4,80;160,00;4,98;7,96;3,06;3,50;34,10;2086,76;4975,94;20186,31
Seychelles;SYC;Sub-Saharan Africa;High income;2011;72,72;4,80;410,00;4,80;3,61;3,65;3,00;28,49;2802,83;4277,29;20374,78
Seychelles;SYC;Sub-Saharan Africa;High income;2012;74,28;4,80;430,00;5,73;2,61;3,65;3,00;28,49;2727,74;4364,39;20826,86
Grenada;GRD;Latin America & Caribbean;Upper middle income;2001;72,81;4,80;230,00;5,62;3,78;3,65;3,00;28,49;3069,93;4995,10;21038,35
Seychelles;SYC;Sub-Saharan Africa;High income;2013;73,12;4,80;420,00;4,51;3,61;3,65;3,00;28,49;2754,54;4444,01;21191,38
Grenada;GRD;Latin America & Caribbean;Upper middle income;2002;72,93;4,80;240,00;6,18;3,78;3,65;3,00;28,49;3121,88;4909,37;21506,86
Seychelles;SYC;Sub-Saharan Africa;High income;2014;73,23;4,80;470,00;4,74;4,08;3,65;3,00;28,49;2862,36;4519,71;21642,79
Grenada;GRD;Latin America & Caribbean;Upper middle income;2003;73,02;4,80;250,00;5,28;3,93;3,65;3,00;28,49;3171,56;4806,56;21848,32
Seychelles;SYC;Sub-Saharan Africa;High income;2015;74,30;4,80;510,00;4,59;4,22;3,65;3,00;28,49;2934,61;4597,91;22231,08
Grenada;GRD;Latin America & Caribbean;Upper middle income;2004;73,09;4,80;230,00;5,37;3,78;3,65;3,00;28,49;4142,71;4711,69;22236,44
Grenada;GRD;Latin America & Caribbean;Upper middle income;2005;73,12;4,80;250,00;5,14;3,78;3,65;4,00;28,49;3276,98;4526,34;22360,38
Grenada;GRD;Latin America & Caribbean;Upper middle income;2006;73,13;4,80;260,00;5,11;3,78;3,65;4,00;28,49;3175,47;4419,54;22545,86
Grenada;GRD;Latin America & Caribbean;Upper middle income;2007;73,10;4,80;280,00;5,24;3,78;3,65;4,00;28,49;3135,32;4307,32;22783,79
Seychelles;SYC;Sub-Saharan Africa;High income;2016;74,31;4,80;580,00;5,19;4,42;3,65;3,00;28,49;3007,18;4636,29;22870,36
Grenada;GRD;Latin America & Caribbean;Upper middle income;2008;73,04;4,80;290,00;5,39;3,78;3,65;4,00;28,49;3224,75;4216,17;23070,39
Grenada;GRD;Latin America & Caribbean;Upper middle income;2009;72,96;4,80;810,00;5,43;3,78;3,65;4,00;28,49;3232,12;4130,11;23309,52
Seychelles;SYC;Sub-Saharan Africa;High income;2017;74,30;4,80;580,00;4,91;3,68;3,65;3,00;28,49;2990,76;4585,08;23343,37
Grenada;GRD;Latin America & Caribbean;Upper middle income;2010;72,87;4,80;290,00;5,42;3,78;3,65;4,00;28,49;3230,76;4119,10;23573,09
Grenada;GRD;Latin America & Caribbean;Upper middle income;2012;72,67;4,80;410,00;5,82;3,78;3,65;4,00;28,49;3068,83;4028,51;23783,47
Grenada;GRD;Latin America & Caribbean;Upper middle income;2011;72,77;4,80;310,00;5,80;3,78;3,65;4,00;28,49;3170,24;4081,11;23831,84
Seychelles;SYC;Sub-Saharan Africa;High income;2018;72,84;4,80;580,00;5,27;4,50;3,65;3,00;28,49;3009,92;4494,22;23868,74
Grenada;GRD;Latin America & Caribbean;Upper middle income;2013;72,58;4,80;320,00;5,63;3,78;3,65;4,00;28,49;3080,45;4032,67;24099,93
Seychelles;SYC;Sub-Saharan Africa;High income;2019;74,05;4,80;610,00;5,19;3,91;3,65;3,00;28,49;3022,14;4429,22;24437,06
Grenada;GRD;Latin America & Caribbean;Upper middle income;2014;72,50;4,80;250,00;4,77;3,78;3,65;4,00;28,49;3033,19;4088,85;24489,31
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2001;62,02;14,70;50,00;10,83;3,78;15,73;3,00;13,73;3361,28;39262,77;24498,78
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2003;63,36;11,20;70,00;12,62;3,25;16,36;3,00;15,91;3268,34;36798,71;24566,31
Grenada;GRD;Latin America & Caribbean;Upper middle income;2015;72,45;4,80;270,00;4,65;4,24;3,65;4,00;28,49;3010,42;4074,88;24734,81
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2005;64,66;9,00;80,00;11,52;4,86;16,47;3,50;18,07;3303,50;35858,70;24876,27
Grenada;GRD;Latin America & Caribbean;Upper middle income;2016;72,41;4,80;280,00;4,44;3,78;3,65;4,00;28,49;2975,66;3971,56;25307,46
Grenada;GRD;Latin America & Caribbean;Upper middle income;2017;72,39;4,80;290,00;4,66;3,17;3,65;4,00;28,49;3094,67;3822,08;25357,84
Grenada;GRD;Latin America & Caribbean;Upper middle income;2018;72,38;4,80;320,00;4,58;3,55;3,65;4,00;28,49;2963,93;3772,77;25604,64
Grenada;GRD;Latin America & Caribbean;Upper middle income;2019;72,40;4,80;330,00;4,97;3,78;3,65;4,00;28,49;2922,02;3702,86;25798,99
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2002;62,69;12,80;60,00;10,66;2,72;17,63;3,00;14,82;3781,09;36011,64;25804,54
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2004;64,02;9,80;70,00;11,87;3,23;16,12;3,00;17,01;3888,15;33050,62;26464,67
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2006;65,27;9,00;80,00;8,28;4,27;16,65;3,50;19,14;3832,71;31177,03;26649,59
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2008;66,41;11,10;90,00;7,11;5,55;15,63;3,50;21,31;4948,35;27718,05;27121,43
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2007;65,85;9,80;80,00;8,17;6,29;16,23;3,50;20,22;4698,14;28289,04;27384,36
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2009;66,94;12,10;90,00;7,20;10,68;15,20;3,50;22,40;3792,05;25773,81;27489,54
Guam;GUM;East Asia & Pacific;High income;2001;75,37;4,80;642,62;5,20;3,78;13,21;3,00;28,49;4449,45;5431,42;27554,91
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2011;67,89;13,50;100,00;6,76;8,89;14,11;3,50;24,60;3659,30;23856,95;27821,03
Kiribati;KIR;East Asia & Pacific;Lower middle income;2001;63,45;4,40;30,00;12,33;11,99;3,65;3,00;16,81;3943,14;19722,66;27856,04
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2012;68,31;13,30;120,00;6,48;6,34;13,59;3,50;25,71;3597,16;24466,10;27950,51
Guam;GUM;East Asia & Pacific;High income;2002;75,73;4,80;642,62;5,20;3,78;11,39;3,00;28,49;4430,37;5422,73;28113,02
Kiribati;KIR;East Asia & Pacific;Lower middle income;2002;63,73;4,60;40,00;11,90;3,78;3,65;3,00;17,58;3992,38;19474,72;28234,65
Guam;GUM;East Asia & Pacific;High income;2003;76,07;4,80;642,62;5,20;3,78;9,75;3,00;28,49;4361,11;5521,37;28365,13
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2010;67,43;13,00;100,00;6,84;9,65;14,60;3,50;23,50;3945,29;23395,06;28459,76
Guam;GUM;East Asia & Pacific;High income;2004;76,39;4,80;642,62;5,20;3,78;7,70;3,00;28,49;4432,77;5566,77;28564,51
Kiribati;KIR;East Asia & Pacific;Lower middle income;2003;64,00;5,00;40,00;10,67;3,78;3,65;3,00;18,34;4050,76;19251,16;28645,27
Guam;GUM;East Asia & Pacific;High income;2005;76,69;4,80;642,62;5,20;3,78;7,00;3,00;28,49;4330,42;5599,61;28689,37
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2013;68,70;12,90;120,00;7,94;5,94;13,65;3,50;26,82;3761,59;23236,75;28865,32
Kiribati;KIR;East Asia & Pacific;Lower middle income;2004;64,24;5,10;50,00;12,42;3,78;3,65;3,00;19,11;4094,49;19181,83;29020,97
Guam;GUM;East Asia & Pacific;High income;2006;76,97;4,80;642,62;5,20;3,78;7,40;3,00;28,49;4286,28;5685,06;29304,77
Kiribati;KIR;East Asia & Pacific;Lower middle income;2005;64,48;5,30;70,00;11,51;3,78;3,65;3,50;19,76;4157,85;18994,87;29463,58
Guam;GUM;East Asia & Pacific;High income;2007;77,23;4,80;642,62;5,20;3,78;8,30;3,00;28,49;4418,08;5728,50;29868,37
Kiribati;KIR;East Asia & Pacific;Lower middle income;2006;64,71;5,50;70,00;11,58;3,78;3,65;3,50;20,45;4249,92;18939,90;29934,63
Guam;GUM;East Asia & Pacific;High income;2008;77,47;4,80;642,62;5,20;3,78;8,72;3,00;28,49;4492,37;5791,08;30498,37
Kiribati;KIR;East Asia & Pacific;Lower middle income;2007;64,95;6,00;60,00;11,35;3,78;3,65;3,50;21,16;4394,47;18620,91;30582,17
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2014;69,05;13,00;120,00;6,73;3,75;13,70;3,50;27,94;4149,00;20123,09;30638,16
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2015;69,38;12,90;120,00;5,34;3,86;13,82;3,50;29,05;4162,92;19209,21;31084,18
Kiribati;KIR;East Asia & Pacific;Lower middle income;2008;65,21;6,20;60,00;14,08;3,78;3,65;3,00;21,70;4498,88;18416,95;31221,01
Guam;GUM;East Asia & Pacific;High income;2009;77,71;4,80;642,62;5,20;3,78;9,30;3,00;28,49;4369,85;5860,81;31266,66
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2016;69,67;12,90;130,00;6,43;5,17;13,89;3,50;30,17;4170,61;18418,71;31549,51
Kiribati;KIR;East Asia & Pacific;Lower middle income;2009;65,48;5,40;60,00;13,44;3,78;3,65;3,00;22,21;4573,18;18327,21;31734,22
Guam;GUM;East Asia & Pacific;High income;2010;77,94;4,80;642,62;5,20;3,78;8,20;3,00;28,49;4464,93;5917,13;31831,30
Kiribati;KIR;East Asia & Pacific;Lower middle income;2010;65,77;4,40;50,00;9,21;3,78;3,65;3,00;22,71;4629,02;18239,06;32180,47
Guam;GUM;East Asia & Pacific;High income;2011;78,17;4,80;642,62;5,20;3,78;13,30;3,00;28,49;4300,07;5937,70;32203,78
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2017;69,93;12,50;140,00;6,46;5,04;13,97;3,50;31,29;4243,95;17406,41;32227,24
Kiribati;KIR;East Asia & Pacific;Lower middle income;2011;66,07;3,50;50,00;8,58;12,97;3,65;3,50;23,19;4653,82;18153,49;32622,41
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2018;70,17;12,80;140,00;5,84;5,24;14,06;3,50;32,41;4266,36;16675,36;32774,21
Guam;GUM;East Asia & Pacific;High income;2012;78,41;4,80;642,62;5,20;3,78;12,20;3,00;28,49;4343,44;5956,80;32966,25
Kiribati;KIR;East Asia & Pacific;Lower middle income;2012;66,38;3,30;60,00;8,60;13,38;3,65;3,50;23,65;4650,51;18040,54;33009,04
Sao Tome and Principe;STP;Sub-Saharan Africa;Lower middle income;2019;70,39;13,00;150,00;5,53;5,92;14,14;3,50;33,54;4293,10;16170,29;33337,54
Kiribati;KIR;East Asia & Pacific;Lower middle income;2013;66,69;3,30;60,00;9,46;12,03;3,65;3,50;24,10;4660,15;17765,39;33419,34
Kiribati;KIR;East Asia & Pacific;Lower middle income;2014;67,00;3,20;60,00;9,94;11,23;3,65;3,50;24,52;4662,08;17595,45;33784,19
Guam;GUM;East Asia & Pacific;High income;2013;78,65;4,80;642,62;5,20;3,78;11,50;3,00;28,49;4495,56;5979,48;33908,96
Kiribati;KIR;East Asia & Pacific;Lower middle income;2015;67,29;3,20;60,00;7,99;9,86;3,65;3,50;24,93;4667,80;17315,26;34201,30
Kiribati;KIR;East Asia & Pacific;Lower middle income;2016;67,58;3,30;70,00;9,32;10,09;3,65;3,50;25,31;4701,73;16972,63;34703,89
Guam;GUM;East Asia & Pacific;High income;2014;78,90;4,80;642,62;5,20;3,78;7,60;3,00;28,49;4399,39;6046,29;34774,64
Kiribati;KIR;East Asia & Pacific;Lower middle income;2017;67,85;3,40;90,00;10,69;10,86;3,65;3,50;25,68;4732,54;16588,61;35198,73
Samoa;WSM;East Asia & Pacific;Lower middle income;2001;69,10;3,50;160,00;3,93;3,83;4,96;3,00;47,82;6181,01;9353,72;35417,63
Guam;GUM;East Asia & Pacific;High income;2015;79,14;4,80;642,62;5,20;3,78;6,90;3,00;28,49;4414,07;6133,84;35461,59
Kiribati;KIR;East Asia & Pacific;Lower middle income;2018;68,12;3,90;90,00;11,70;11,97;3,65;3,50;26,03;9076,55;16230,91;35768,49
